id_licitacao,id_estado,id_orgao,cd_orgao,nm_orgao,nr_licitacao,ano_licitacao,cd_tipo_modalidade,permite_subcontratacao,tp_fornecimento,descricao_objeto,vl_estimado_licitacao,data_abertura,data_homologacao,data_adjudicacao,vl_homologado,tp_licitacao,assunto,tipo_licitacao,tipo_modalidade_licitacao,sigla_estado
1e8e4b9d4dc2cc83b4147a5c7e43b0ec,99,69a41fbd0ff2c634c3dd1787b41ea454,160129,ESCOLA DE SARGENTOS DAS ARMAS,000562020,2020,6,NA,NA,Objeto: Serviço de funilaria em ambulância do PMGU da ESA.,1800,NA,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
7d106a90bcf7bb5785beedde09e1ee94,99,c9c6070ffcf7a1ece5426c7f3bf3dc63,160158,COMANDO 13  BDA DE INFANTARIA MOTORIZADA,000562020,2020,6,NA,NA,Objeto: Aquisição de material hospitalar para atender as ações de enfrentamento aos efeitos da Covid-19 no Comando 13ª Brigada de Infantaria Motorizada.,3300,NA,2020-06-29,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
28e8189101e0310ecd3d395b85646987,99,266466323dd9c7936564670be626dfc1,160537,COMANDO DA 16A BRIGADA DE INFANTARIA DE SELVA,000562020,9,6,NA,NA,Objeto: Aquisição de instrumento para navegação/ localização Outdoor - GPS,8800,2020-06-09,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
25088b6775fe15cbff26fa7902f36a43,99,03177535a515d890b16804164080ac44,155904,HOSPITAL DAS CLINICAS DA UFG,000572020,2020,6,NA,NA,Objeto: Aquisição de materiais de uso contínuo   Material Médico Hospitalar (Cateter introdutor e outros),162266.5,NA,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
52de4ecf923c01b376cd955745d88b1a,99,b67317a390d422cab90b59838b769afe,160028,35 BATALHAO DE INFANTARIA,000582020,2020,6,NA,NA,Objeto: Gás liquefeito de petróleo,10361.85,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
c971cf68fac24957637c697aa5eac0fe,99,151ccb7626ed97e3cf36fd21b8ce777d,160165,8. DEPOSITO DE SUPRIMENTO,000592020,2020,6,NA,NA,Objeto: Solução de limpeza multiuso,1050.01,NA,2020-06-02,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
93e49a638f90d2fb0a7524e3fd7612f0,99,1af5bb5dc29da706862294634f9b2d77,160457,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,000592020,30,6,NA,NA,Objeto: Material de Expediente,6244.5,2020-04-30,2020-06-08,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
232a8372689a2ec6ff6d940b171d78dc,99,98e3d932e7d4a6edcaad78ca86eedf8e,194047,FUNAI-COORDENACAO REGIONAL DO LITORAL SUL/SC,000592020,2020,6,NA,NA,Objeto: Aquisição de Material abastecimento de Água Pontal do Paraná.,1217.8,NA,2020-06-26,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
687dffb6b84c44e4f92d250c365149f5,99,7926fd71dbe153fddf903da389e1a3da,153152,HOSPITAL UNIVERSITARIO DA UFRJ,000602020,22,5,NA,NA,"Objeto: Pregão Eletrônico -  Aquisição de produtos para atender ao Serviço da Engenharia Biomédica / CTI -  Monitor multiparâmetro e outros para fins de enfrentamento da emergência de saúde  pública de importância internacional decorrente do novo coronavírus, causador da  COVID-19",466700,2020-05-22,2020-06-17,NA,NA,NA,NA,NA,Pregão,BR
34caa560c848c105a2a21380d8e89269,99,175bd3d7a2ac13e0597a1bb38ba35b06,153164,UNIVERSIDADE FEDERAL DE SANTA MARIA,000602020,2020,6,NA,NA,Objeto: Complementação do valor da proposta da dispensa 55/2020 considerando a conferencia do peso e dimensões reais no momento do transporte dos equipamentos e acessórios de envase contratados pela empresa Dosággio Máquinas e Equipamentos Ltda,201.59,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
af632ca1738bfa489a31aaa13bb258c7,99,03177535a515d890b16804164080ac44,155904,HOSPITAL DAS CLINICAS DA UFG,000602020,2020,6,NA,NA,Objeto: Aquisição de dispenser.,3900,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
dc132aaf587322d40942a18a9a05d193,99,98e3d932e7d4a6edcaad78ca86eedf8e,194047,FUNAI-COORDENACAO REGIONAL DO LITORAL SUL/SC,000602020,2020,6,NA,NA,"Objeto: Aquisição de Faixas Impressas. 100 un. - Lona digital - Tamanho: 2.00x0.50 m Cor: 4x0 coloriso frente - Acabamento: Bastão e cordão. - Adesivo recorte - Tamanho: 35x5 cm - 200,00 200,00 Cor: preto ou cor desejada - Acabamento:Refilado e mascarado",3700,NA,2020-06-29,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
a5cbc380b5419b9cafed5588b0486f84,99,ad149b921cb50e008f121d3df51c3ed4,254421,INSTITUTO AGGEU MAGALHAES,000602020,2020,6,NA,NA,"Objeto: Reagente Go Taq Probe 1-Step RT-qPCR, CÓD A6121 ( 1250x20ul rxns 12.5ml), marca Promega.",9026,NA,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
fbdb9516ec3a3224f55971477fc0573a,99,eb824590a79bb9849852544add9639e3,153031,UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO,000612020,2020,6,NA,NA,"Objeto: Aquisição de Aspirador Cirúrgico destinado ao Hospital Universitário, para ações de combate ao Covid19.",178000,NA,2020-06-02,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
b51c97fbb383cb5d2eb153bfee802d47,99,7926fd71dbe153fddf903da389e1a3da,153152,HOSPITAL UNIVERSITARIO DA UFRJ,000612020,11,-99,NA,NA,Objeto: Pregão Eletrônico -  Aquisição de medicamentos de diversas classes para o enfrentamento ao COVID-19.,364855.2,2020-05-11,2020-06-23,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
ccac75b99d4cba8f2af8452acb77882e,99,c75ed6f1f91fa10f41724443955fabcf,155010,HOSPITAL UNIVERSITARIO DA UFMA,000612020,2020,6,NA,NA,Objeto: Cateter de monitorização arterial,40500,NA,2020-06-08,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
b0ff4d0553d48ab6a57cda2e6eb63b5d,99,03177535a515d890b16804164080ac44,155904,HOSPITAL DAS CLINICAS DA UFG,000612020,2020,6,NA,NA,"Objeto: Aquisição de material de proteção e segurança( ÓCULOS DE SEGURANÇA DE SOBREPOR - PARA PROTEÇÃO DOS OLHOS DO USUÁRIO CONTRA IMPACTOS DE PARTÍCULAS VOLANTES MULTIDIRECIONAIS SOBREPONDO ÓCULOS CORRETIVO CONVENCIONAL. POSSUI TRATAMENTO ANTIEMBAÇANTE E ANTIRRISCO CONSTITUÍDOS DE ARMAÇÃO CONFECCIONADA EM UMA ÚNICA PECA DE POLICARBONATO INCOLOR, COM BORDA SUPERIOR E LATERAL NA ARMAÇÃO, APOIO NASAL AS HASTES, TIPO ESPÁTULA,",1825.9,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
70f5061019d681a77f164f3e4323d750,99,151ccb7626ed97e3cf36fd21b8ce777d,160165,8. DEPOSITO DE SUPRIMENTO,000612020,2020,6,NA,NA,Objeto: Solução de limpeza,1470.18,NA,2020-06-02,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
8df256e349c676b7316848a108914a69,99,2763b51c5c360e36b3ac0d19c8ed4f88,160328,LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO,000612020,2020,6,NA,NA,Objeto: Aquisição placas petri descartáveis.,541.8,NA,2020-06-02,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
886c170395a71f952efab8e91a02b731,99,50de3707946b7b160035fae253e1318d,160431,4 REGIMENTO DE CAVALARIA BLINDADO,000612020,2020,6,NA,NA,Objeto: Aquisição de material para manutenção e conservação de veículos (SI 39).,1385.2,NA,2020-06-15,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
dfe2e1a547719925689a573c686d666a,99,730075ec07f338f1767e031140d4085d,160438,COMANDO 2 BRIGADA DE CAVALARIA MECANIZADA,000612020,2020,6,NA,NA,"Objeto: Aquisição de material hospitalar para operação Covid 19, em proveito do Cmdo 2ª Bda C Mec.",6840,NA,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
e6dd3f9b0cc1d20670023b80595fa57d,99,0dddc3fa3f4386dbf006a30fef9b2055,160513,9º B MNT - CONTROLE PATRIMONIAL E CUSTOS,000612020,2020,6,NA,NA,"Objeto: Necessidade de adquirir esses itens com celeridade, visando uma maior segurança no combate  ao COVID-19",3500,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3bb2c89e5b454fa2a2491c8f02013e7e,99,eb824590a79bb9849852544add9639e3,153031,UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO,000622020,2020,6,NA,NA,"Objeto: Aquisição de medicamentos destinados ao Hospital Universitário, para ações de combate ao Covid19.",126676,NA,2020-06-02,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
0d20bf1328ad8de9a478261bd858ade2,99,7926fd71dbe153fddf903da389e1a3da,153152,HOSPITAL UNIVERSITARIO DA UFRJ,000622020,22,-99,NA,NA,Objeto: Pregão Eletrônico -  Aquisição de produtos para atender ao Serviço de  Engenharia Biomédico SEB -  Desfibrilador.,1091780.98,2020-05-22,2020-06-10,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
6142513d6ab0f478bce0edb6dc903f14,99,175bd3d7a2ac13e0597a1bb38ba35b06,153164,UNIVERSIDADE FEDERAL DE SANTA MARIA,000622020,2020,6,NA,NA,Objeto: Aquisição de centrífuga refrigerada para laboratórios de Genética Evolutiva e CEMICRO de Palmeira das Missões.,34500,NA,2020-06-11,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
a061e5bb8f15b73c370a735c4a6a1cc9,99,c75ed6f1f91fa10f41724443955fabcf,155010,HOSPITAL UNIVERSITARIO DA UFMA,000622020,2020,6,NA,NA,Objeto: Aquisição emergencial de opme da neurocirurgia,37620,NA,2020-06-15,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
07290418ba7495a81ac569ec732c43be,99,03177535a515d890b16804164080ac44,155904,HOSPITAL DAS CLINICAS DA UFG,000622020,2020,6,NA,NA,Objeto: Contratação de empresa especializada no SERVIÇO DE CONFECÇÃO DE EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL.,395000,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
af987c6a514debc32dfc52f1beb7dda5,99,2763b51c5c360e36b3ac0d19c8ed4f88,160328,LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO,000622020,2020,6,NA,NA,Objeto: Aquisição dos gases Hélio comprimido e Ar sintético zero.,6996.78,NA,2020-06-03,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
7489dd2389e627670b6c843fa1ce176c,99,2bfc0726064fc1560d42f0340688b4f9,150182,PRO-REITORIA DE ADMINISTRACAO/UFF,000632020,2020,6,NA,NA,Objeto: Aquisição de Carbopol 940,3150,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
7f70100b407e3a82ee44d838461167a7,99,175bd3d7a2ac13e0597a1bb38ba35b06,153164,UNIVERSIDADE FEDERAL DE SANTA MARIA,000632020,2020,6,NA,NA,Objeto: Aquisição de cabine de segurança para os laboratórios de Genética Evolutiva e CEMICRO de Palmeira das Missões,14376,NA,2020-06-11,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
8c4b8472507470756b83e2a585900ccf,99,ad15fed52734781e06239996ea072418,154051,UNIVERSIDADE FEDERAL DE VICOSA,000632020,22,5,NA,NA,Objeto: Pregão Eletrônico -  Aquisição de Equipamentos para o combate ao COVID-19.,30552,2020-06-22,2020-06-23,NA,NA,NA,NA,NA,Pregão,BR
d992deee4bed60b608fb6ef297180a7f,99,c75ed6f1f91fa10f41724443955fabcf,155010,HOSPITAL UNIVERSITARIO DA UFMA,000632020,2020,6,NA,NA,"Objeto: Aquisição de medicamentos, tipo: midazolam, dextrocetamina e outro",276125,NA,2020-06-15,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
d44a1a245f75298b57ea8f17864467df,99,03177535a515d890b16804164080ac44,155904,HOSPITAL DAS CLINICAS DA UFG,000632020,2020,6,NA,NA,"Objeto: Aquisição de  TECIDOS, AVIAMENTOS E UNIFORMES(TECIDO CRETONE, pré-lavado, profissional, uso hospitalar, cor azul royal ou aproximada, não transparente, 100% algodão, cabo simples, tipo tela, gramatura 160 g/m² ( _ 5%), número de fios no urdume 23 fios/cm², trama 23 fios/cm²,  variação dimensional entre 5% urdume e 3% trama, solidez a luz e ao hipoclorito entre 4-5, encolhimento 4%, resistência a tração 9 urdume e 9 trama (da N/cm²)",76000,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
f395cfcfb74f6dd9885a99103b18d97a,99,730075ec07f338f1767e031140d4085d,160438,COMANDO 2 BRIGADA DE CAVALARIA MECANIZADA,000632020,2020,6,NA,NA,"Objeto: Aquisição de material hospitalar para operação Covid19, em proveito do Cmdo 2ª Bda C Mec.",6840,NA,2020-06-09,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
53eb3d3431a1fa1ff2815edf52204f7e,99,d9e142013e2788e915f670868058b84c,160494,21.DEPOSITO DE SUPRIMENTO,000632020,2020,6,NA,NA,"Objeto: Serviço de mecânica com aplicação de peças, funilaria e pintura referente a viatura de transporte especializado ambulância.",12576,NA,2020-06-15,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
ba100c2d8a5365bfaea457c97032a8af,99,2bfc0726064fc1560d42f0340688b4f9,150182,PRO-REITORIA DE ADMINISTRACAO/UFF,000642020,2020,6,NA,NA,Objeto: Aquisição de luvas de procedimento descartáveis.,1000,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
1211fd4ede01dd95a8bb5d90847a9479,99,eb824590a79bb9849852544add9639e3,153031,UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO,000642020,2020,6,NA,NA,Objeto: Aquisição de recipientes de plástico para embale de álcool gel.,1700,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
79686f10df6adb5918b46a83d3033a8a,99,175bd3d7a2ac13e0597a1bb38ba35b06,153164,UNIVERSIDADE FEDERAL DE SANTA MARIA,000642020,2020,6,NA,NA,Objeto: Aquisição de Cabine de segurança biológica Lab. Cultura classe II - A2,110000,NA,2020-06-16,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
1028485193e6f8199117662937f1a01d,99,c75ed6f1f91fa10f41724443955fabcf,155010,HOSPITAL UNIVERSITARIO DA UFMA,000652020,2020,6,NA,NA,"Objeto: Fornecimento e instalação de solução completa de sistema climatização ar, com insuflamento, exaustão e filtragem do ar destinadas às  enfermarias do Bloco C (1º e 2º pavimento), do HUUFMA- Unid. Presidente Dutra. Fornecimento e instalação de solução completa de sistema climatização ar, com insuflamento, exaustão e filtragem do ar destinadas às  enfermarias do Bloco D (4º pavimento) , ala de Doenças Infecciosas e  Parasitárias - D (4º pavimento ) , ala de Doenças Infeccios.",2044361.82,NA,2020-06-18,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
1bd3dc387e2fc8392ad4d1a408aa0d6b,99,151ccb7626ed97e3cf36fd21b8ce777d,160165,8. DEPOSITO DE SUPRIMENTO,000652020,2020,6,NA,NA,Objeto: Aquisição de Material de Limpeza,5414,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
0a1270985bbe77ad0b509cf7942dac0e,99,2763b51c5c360e36b3ac0d19c8ed4f88,160328,LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO,000652020,2020,6,NA,NA,Objeto: Aquisição de Álcool Etílico.,61800,NA,2020-06-02,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
95ba2a12cb10824c4be1f1cae075d028,99,7d57196eaf54d81e8e5f39bba7ad3c11,160479,COMANDO DE ARTILHARIA DO EXERCITO,000652020,2020,6,NA,NA,Objeto: Aquisição de material para combate a pandemia do Covid-19,4242,NA,2020-06-09,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
76a22e857272bf78331e7b1f642b84b1,99,eb824590a79bb9849852544add9639e3,153031,UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO,000662020,2020,6,NA,NA,Objeto: Aquisição de Material Médico Hospitalar.,666136,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
aeb7987ebb9d31dfa5034a7b6e172550,99,c75ed6f1f91fa10f41724443955fabcf,155010,HOSPITAL UNIVERSITARIO DA UFMA,000662020,2020,6,NA,NA,"Objeto: Aquisição de medicamentos, tipo: enoxaparina e cloreto de potássio.",301520,NA,2020-06-18,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
63f9cb80983e8af6de3a6d4339645f14,99,03177535a515d890b16804164080ac44,155904,HOSPITAL DAS CLINICAS DA UFG,000662020,2020,6,NA,NA,Objeto: Aquisição de material medico hospitalar((filtro de barreira e outros),418717.3,NA,2020-06-09,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
8d12b1a4e9ffcafd1e2e70b183ffa1ae,99,b2c224c7e92b13b2d9c5ea9a6941c284,158325,INST.FED.DO RS/CAMPUS ERECHIM,000662020,2020,6,NA,NA,Objeto: Aquisição de materiais para a produção de equipamentos de proteção individual (EPI) para enfrentar a pandemia da COVID-19.,45464.7,NA,2020-06-24,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
d204e9ab0c891523f3867e6939aa7bf2,99,7d57196eaf54d81e8e5f39bba7ad3c11,160479,COMANDO DE ARTILHARIA DO EXERCITO,000662020,2020,6,NA,NA,Objeto: Aquisição de material para combate a pandemia do Covid-19.,15649,NA,2020-06-09,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
d1ac55a36bf41db85baf6be5409554b3,99,0889aadc9a5c0d22745ac0767e9d922b,254420,FUNDACAO OSWALDO CRUZ,000662020,2020,6,NA,NA,"Objeto: Aquisição de Aventais de uso Hospitalar para proteção dos profissionais de saúde da Fundação Oswaldo Cruz, objetivando o enfrentamento da emergência de saúde pública de importância internacional decorrente do Coronavírus, em caráter emergencial, conforme condições, quantidades e exigências estabelecidas no termo de referência.",2190000,NA,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
fa8c0eff1043661bccc015154682f778,99,eb824590a79bb9849852544add9639e3,153031,UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO,000672020,2020,6,NA,NA,Objeto: Aquisição de insumos para atender demanda de enfrentamento ao COVID-19,5075,NA,2020-06-11,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
34d333b732563b0d6cfe3029f1562029,99,313f5bdf4c90033134f447bafc10af6a,155021,HOSPITAL DAS CLINICAS DA UFMG,000672020,2020,6,NA,NA,Objeto: Aquisição de suprimento de peças de reposição e de consumo para ventiladores pulmonares e monitores multiparamétricos de forma a garantir o perfeito funcionamento desses equipamentos durante a pandemia do novo coronavírus (COVID-19),239275.28,NA,2020-06-25,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
793fb0ea3dffefcd297dabb8e7716b3d,99,92de4bd038802c27a00a7bd39b8654a2,158154,INSTITUTO FEDERAL DE SAO PAULO,000672020,12,5,NA,NA,"Objeto: Pregão Eletrônico -  Aquisição de insumos para produção de Dosador Automático de Álcool Gel, como medida de proteção para o enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19).",82090.19,2020-06-12,2020-06-16,NA,NA,NA,NA,NA,Pregão,BR
f8b67cb45572bd20cf309916a66fa916,99,7d57196eaf54d81e8e5f39bba7ad3c11,160479,COMANDO DE ARTILHARIA DO EXERCITO,000672020,2020,6,NA,NA,Objeto: Aquisição de material para combate a pandemia do Covid-19.,3521,NA,2020-06-09,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
8b833253be15d7d732d7041bb8d6c663,99,03177535a515d890b16804164080ac44,155904,HOSPITAL DAS CLINICAS DA UFG,000682020,2020,6,NA,NA,"Objeto: Aquisição de Webcam, Headphone, Caixa de som para computador,Tablet ,Access Point Wireless.",26605,NA,2020-06-16,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
4314d2b194a1399b6352156e1de6b7fc,99,a76d3fa8c1b0f989a262e8ab69e468c5,158141,"INST.FED.DE EDUC.,CIENC.E TEC.DO RS",000682020,2020,6,NA,NA,Objeto: Aquisição de chapas acrílicas para produção de equipamentos de proteção individual para enfrentamento da pandemia do COVID-19.,52500,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
f1aee0407eb6b477bedefdc9b2df79d1,99,aafec22c23a695b6e2a2ec449434b879,160360,6 BATALHAO DE COMUNICACAO,000682020,2020,6,NA,NA,Objeto: Pulverizador Costal Manual de 20L em favor do 6º B Com.,578,NA,2020-06-08,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
0d650d7833bf62172c9d43b155e45ad5,99,50de3707946b7b160035fae253e1318d,160431,4 REGIMENTO DE CAVALARIA BLINDADO,000682020,2020,6,NA,NA,Objeto: Contratação de serviços para manutenção e conservação de veículos (SI 19).,2118.25,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
7abcc6b775316191f4e89f8773861dd0,99,175bd3d7a2ac13e0597a1bb38ba35b06,153164,UNIVERSIDADE FEDERAL DE SANTA MARIA,000692020,2020,6,NA,NA,"Objeto: Aquisição de Máscara cirúrgica descartável, retangular, sanfonada, 03 camadas, antialérgica, hidrorepelente, com elástico, cor branca, tripla destinados ao Campus de Palmeira das Missões-PM/UFSM",11900,NA,2020-06-19,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
35c09af77f549b6259abf006654d073a,99,a76d3fa8c1b0f989a262e8ab69e468c5,158141,"INST.FED.DE EDUC.,CIENC.E TEC.DO RS",000692020,2020,6,NA,NA,Objeto: Aquisição de 10 Máquinas de Costura   Ação de enfrentamento à COVID-19.,8500,NA,2020-06-22,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
e51c37065897281b679bf66fac0505d0,99,2763b51c5c360e36b3ac0d19c8ed4f88,160328,LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO,000692020,2020,6,NA,NA,Objeto: Aquisição de caixa em cartão duplex.,6850,NA,2020-06-18,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
042c83259c0487444e9fe6b97f6cc855,99,7d57196eaf54d81e8e5f39bba7ad3c11,160479,COMANDO DE ARTILHARIA DO EXERCITO,000692020,2020,6,NA,NA,Objeto: Aquisição de Medicamentos,285.68,NA,2020-06-15,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
73e47f67b8f5334d6dd7785001946352,99,0889aadc9a5c0d22745ac0767e9d922b,254420,FUNDACAO OSWALDO CRUZ,000692020,2020,6,NA,NA,"Objeto: Aquisição de centrífuga Não Refrigerada conforme descrição detalhada de cada item.        CENTRIFUGA NAO REFRIGERADA, 15.060 RPM, CAPACIDADE DE 24  POSICOES, ACELERACAO ATE 21.300 X G, 230 V, 50   60 HZ - Catálogo: 5420000113      CENTRIFUGA VENTILADA DE BANCADA, VELOCIDADE MAXIMA ROTOR  ANGULAR: 16.000 RPM, ROTOR HORIZONTAL: 4.500 RPM, Catálogo: 5405000115",42494.89,NA,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
53c84e942fa984b9fb77d3d42dbf393d,99,eb824590a79bb9849852544add9639e3,153031,UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO,000702020,2020,6,NA,NA,Objeto: Aquisição de oximetros,21900,NA,2020-06-23,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
1a9267e813d2e33772e22c87064515a3,99,7926fd71dbe153fddf903da389e1a3da,153152,HOSPITAL UNIVERSITARIO DA UFRJ,000702020,22,5,NA,NA,"Objeto: Pregão Eletrônico -  Aquisição de produtos para atender ao Serviço de Radiodiagnóstico -Aparelho de Ultrassonografia para fins de enfrentamento da emergência de saúde pública de importância internacional decorrente do novo coronavírus, causador da COVID-19",589500,2020-05-22,2020-06-04,NA,NA,NA,NA,NA,Pregão,BR
cf39d3b291d41b79bdc81f8b4829fd48,99,09404cf95ab66cec8032ed3ec390dc06,160168,HOSPITAL DA GUARNICAO DE MARABA,000702020,2020,6,NA,NA,Objeto: Serviço de instalação de aparelho de oxigenação,6000,NA,2020-06-29,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
082505dee6ffa661617a82c78829ab93,99,2763b51c5c360e36b3ac0d19c8ed4f88,160328,LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO,000702020,2020,6,NA,NA,Objeto: Aquisição de Aço temperado,2597.5,NA,2020-06-29,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
0f397f282c9f8da7e5238fce2f9b87f3,99,0cba075f3a170364e83393eeb95cb52d,160364,COMANDO 3 BRIGADA DE CAVALARIA MECANIZADA,000702020,2020,6,NA,NA,Objeto: Serviço de recuperação de roda de automóvel para atender as necessidades do Cmdo 3ª Bda C Mec.,750,NA,2020-06-03,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
963325118634df79a1f3d11218777e81,99,0889aadc9a5c0d22745ac0767e9d922b,254420,FUNDACAO OSWALDO CRUZ,000702020,2020,6,NA,NA,"Objeto: Aquisição de Avental Hospitalar em Polipropileno 100% impermeável para proteção dos profissionais de saúde da Fiocruz, objetivando o enfrentamento da emergência de saúde pública de importância internacional decorrente do Corona vírus, em caráter emergencial, conforme condições, quantidades e exigências estabelecidas no termo de referência.",133000,NA,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
9c574de413c1238a382ca5b8b7e33b98,99,ad149b921cb50e008f121d3df51c3ed4,254421,INSTITUTO AGGEU MAGALHAES,000702020,2020,6,NA,NA,Objeto: Aquisição de eletrodomésticos para uso do IAM FIOCRUZ,9466,NA,2020-06-12,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
cbf5550fd768f4a9dac3e65629cfbb04,99,eb824590a79bb9849852544add9639e3,153031,UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO,000712020,2020,6,NA,NA,Objeto: Aquisição de termometros a laser,28900,NA,2020-06-23,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
c9cba44622e9bfeaa658df2788e7526a,99,7926fd71dbe153fddf903da389e1a3da,153152,HOSPITAL UNIVERSITARIO DA UFRJ,000712020,29,-99,NA,NA,Objeto: Pregão Eletrônico -  Aquisição de produtos para atender o Serviço de Farmácia - Alteplase 10mg e Outros.,0,2020-05-29,2020-06-01,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
7c3a3b32062d68c709689ce7cfafedd4,99,72c5668ad2436127774590a22b009824,160345,HOSPITAL DE GUARNICAO DE NATAL,000712020,2020,6,NA,NA,Objeto: Maca de transporte,15000,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
b99eac75e3b3762228876edd5abd21fd,99,0889aadc9a5c0d22745ac0767e9d922b,254420,FUNDACAO OSWALDO CRUZ,000712020,2020,6,NA,NA,"Objeto: Aquisição de Toucas Descartáveis (Gorros) de uso hospitalar para proteção dos profissionais de saúde da Fundação Oswaldo Cruz, objetivando o enfrentamento da emergência de saúde pública de importância internacional decorrente do Coronavírus, em caráter emergencial, conforme condições, quantidades e exigências estabelecidas no termo de referência.",160000,NA,2020-06-02,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
